Date,Aysen,Cisnes,Palena,Puelo,Yelcho
2005-02-07,260.0,70.9,428.0,284.0,340.0
2005-02-08,250.0,70.9,440.0,333.0,343.0
2005-02-09,248.0,70.4,443.0,341.0,313.0
2005-02-10,252.0,68.6,458.0,345.0,308.0
2005-02-11,255.0,65.1,462.0,350.0,313.0
2005-02-12,276.0,66.8,468.0,348.0,315.0
2005-02-13,273.0,65.2,457.0,333.0,313.0
2005-02-14,268.0,67.4,434.0,320.0,309.0
2005-02-15,258.0,66.1,425.0,313.0,305.0
2005-02-16,288.0,85.0,468.0,317.0,326.0
2005-02-17,268.0,70.3,492.0,315.0,329.0
2005-02-18,241.0,67.2,426.0,304.0,320.0
2005-02-19,226.0,63.5,392.0,288.0,313.0
2005-02-20,216.0,54.2,377.0,273.0,303.0
2005-02-21,213.0,54.5,375.0,266.0,293.0
2005-02-22,252.0,83.2,428.0,268.0,350.0
2005-02-23,232.0,62.3,388.0,275.0,316.0
2005-02-24,213.0,55.2,341.0,259.0,314.0
2005-02-25,194.0,45.2,319.0,249.0,309.0
2005-02-26,187.0,38.7,317.0,247.0,284.0
2005-02-27,190.0,41.1,313.0,244.0,283.0
2005-02-28,177.0,36.0,307.0,240.0,262.0
2005-03-01,168.0,33.7,299.0,235.0,271.0
2005-03-02,171.0,35.9,304.0,234.0,307.0
2005-03-03,178.0,42.5,314.0,250.0,334.0
2005-03-04,316.0,139.0,622.0,435.0,394.0
2005-03-05,304.0,109.0,545.0,412.0,351.0
2005-03-06,517.0,265.0,822.0,378.0,381.0
2005-03-07,601.0,213.0,1051.0,462.0,406.0
2005-03-08,412.0,144.0,786.0,407.0,373.0
2005-03-09,371.0,160.0,699.0,349.0,356.0
2005-03-10,367.0,142.0,727.0,347.0,341.0
2005-03-11,334.0,241.0,840.0,379.0,348.0
2005-03-12,554.0,589.0,1498.0,363.0,364.0
2005-03-13,962.0,486.0,1759.0,375.0,385.0
2005-03-14,1469.0,745.0,1951.0,364.0,424.0
2005-03-15,2302.0,679.0,2832.0,566.0,598.0
2005-03-16,1462.0,473.0,2616.0,750.0,586.0
2005-03-17,1007.0,294.0,1922.0,677.0,487.0
2005-03-18,742.0,174.0,1371.0,525.0,422.0
2005-03-19,635.0,139.0,1056.0,579.0,392.0
2005-03-20,612.0,206.0,1263.0,1046.0,460.0
2005-03-21,593.0,184.0,1140.0,887.0,424.0
2005-03-22,472.0,119.0,822.0,643.0,383.0
2005-03-23,436.0,107.0,682.0,517.0,369.0
2005-03-24,379.0,82.6,595.0,446.0,342.0
2005-03-25,350.0,73.5,526.0,412.0,324.0
2005-03-26,317.0,62.9,463.0,376.0,309.0
2005-03-27,310.0,89.0,417.0,340.0,311.0
2005-03-28,430.0,207.0,484.0,311.0,316.0
2005-03-29,412.0,135.0,569.0,313.0,304.0
2005-03-30,320.0,87.8,450.0,287.0,292.0
2005-03-31,285.0,70.0,407.0,265.0,295.0
2005-04-01,264.0,61.5,389.0,253.0,287.0
2005-04-02,242.0,52.9,343.0,235.0,279.0
2005-04-03,226.0,54.3,316.0,222.0,285.0
2005-04-04,346.0,249.0,627.0,284.0,354.0
2005-04-05,483.0,217.0,730.0,352.0,359.0
2005-04-06,497.0,254.0,886.0,419.0,388.0
2005-04-07,516.0,218.0,985.0,505.0,390.0
2005-04-08,445.0,192.0,868.0,479.0,369.0
2005-04-09,433.0,194.0,756.0,443.0,370.0
2005-04-10,640.0,333.0,1153.0,498.0,417.0
2005-04-11,487.0,199.0,979.0,574.0,406.0
2005-04-12,384.0,123.0,746.0,458.0,364.0
2005-04-13,333.0,93.0,620.0,387.0,353.0
2005-04-14,304.0,83.1,534.0,345.0,334.0
2005-04-15,377.0,109.0,539.0,339.0,326.0
2005-04-16,373.0,138.0,484.0,321.0,317.0
2005-04-17,483.0,175.0,656.0,308.0,345.0
2005-04-18,545.0,186.0,532.0,301.0,338.0
2005-04-19,444.0,124.0,489.0,284.0,311.0
2005-04-20,376.0,104.0,430.0,262.0,306.0
2005-04-21,355.0,92.0,395.0,245.0,304.0
2005-04-22,314.0,68.2,361.0,232.0,313.0
2005-04-23,338.0,74.0,337.0,222.0,332.0
2005-04-24,301.0,57.4,315.0,213.0,318.0
2005-04-25,270.0,52.6,298.0,202.0,319.0
2005-04-26,251.0,50.9,296.0,192.0,329.0
2005-04-27,240.0,46.6,296.0,185.0,307.0
2005-04-28,251.0,46.8,296.0,181.0,302.0
2005-04-29,508.0,134.0,307.0,178.0,294.0
2005-04-30,1442.0,870.0,1035.0,174.0,357.0
2005-05-01,2157.0,1080.0,2689.0,573.0,492.0
2005-05-02,1103.0,381.0,1645.0,1151.0,435.0
2005-05-03,801.0,217.0,1235.0,1025.0,458.0
2005-05-04,649.0,150.0,1025.0,964.0,440.0
2005-05-05,557.0,120.0,801.0,740.0,396.0
2005-05-06,486.0,99.6,649.0,599.0,374.0
2005-05-07,435.0,85.6,553.0,510.0,358.0
2005-05-08,430.0,97.6,556.0,474.0,355.0
2005-05-09,631.0,194.0,890.0,698.0,420.0
2005-05-10,884.0,387.0,1319.0,927.0,485.0
2005-05-11,1132.0,553.0,1641.0,1066.0,553.0
2005-05-12,1062.0,408.0,1848.0,1267.0,585.0
2005-05-13,808.0,278.0,1553.0,1122.0,535.0
2005-05-14,688.0,242.0,1297.0,971.0,509.0
2005-05-15,752.0,294.0,1607.0,906.0,596.0
2005-05-16,730.0,299.0,1774.0,1204.0,694.0
2005-05-17,775.0,296.0,1678.0,1348.0,662.0
2005-05-18,662.0,225.0,1289.0,1118.0,559.0
2005-05-19,571.0,170.0,1013.0,945.0,520.0
2005-05-20,500.0,133.0,826.0,840.0,465.0
2005-05-21,453.0,123.0,702.0,744.0,437.0
2005-05-22,497.0,161.0,769.0,902.0,485.0
2005-05-23,542.0,225.0,1525.0,1320.0,636.0
2005-05-24,483.0,204.0,1084.0,1183.0,575.0
2005-05-25,443.0,169.0,891.0,1038.0,523.0
2005-05-26,734.0,276.0,1125.0,1108.0,555.0
2005-05-27,799.0,276.0,1312.0,1355.0,585.0
2005-05-28,625.0,193.0,1025.0,1474.0,541.0
2005-05-29,738.0,227.0,1190.0,1564.0,556.0
2005-05-30,628.0,236.0,1081.0,1412.0,515.0
2005-05-31,798.0,442.0,2246.0,1848.0,953.0
2005-06-01,1299.0,730.0,3636.0,2812.0,1242.0
2005-06-02,1314.0,594.0,2766.0,2595.0,1109.0
2005-06-03,1123.0,454.0,2245.0,2278.0,914.0
2005-06-04,1313.0,502.0,2318.0,2164.0,846.0
2005-06-05,1621.0,663.0,2256.0,1973.0,754.0
2005-06-06,1601.0,766.0,2760.0,1896.0,802.0
2005-06-07,1153.0,458.0,2220.0,1765.0,702.0
2005-06-08,904.0,299.0,1682.0,1479.0,593.0
2005-06-09,1289.857142857143,250.0,1352.0,1249.0,532.0
2005-06-10,1153.8085714285714,221.0,1124.0,1076.0,532.0
2005-06-11,1042.7542857142857,218.0,1121.0,1030.0,493.0
2005-06-12,897.9857142857143,170.0,993.0,1018.0,470.0
2005-06-13,703.4485714285714,138.0,819.0,898.0,439.0
2005-06-14,508.56857142857143,121.0,721.0,791.0,436.0
2005-06-15,377.5385714285714,105.0,639.0,706.0,437.0
2005-06-16,361.66,108.0,576.0,632.0,437.3333333333333
2005-06-17,345.62,104.0,541.0,583.0,396.0
2005-06-18,299.62,98.1,495.0,538.0,354.0
2005-06-19,259.24,86.9,460.0,501.0,315.0
2005-06-20,236.84,81.2,430.0,474.0,310.0
2005-06-21,235.79,75.1,410.0,448.0,326.0
2005-06-22,234.78,68.8,428.0,476.0,375.0
2005-06-23,234.88,81.7,435.0,501.0,374.0
2005-06-24,336.59,165.0,679.0,656.0,420.0
2005-06-25,435.75,370.0,1172.0,888.0,508.0
2005-06-26,1018.28,488.0,2104.0,1679.0,747.0
2005-06-27,1150.14,689.0,2519.0,2176.0,947.0
2005-06-28,892.91,437.0,1928.0,1878.0,824.0
2005-06-29,724.5,297.0,1473.0,1557.0,644.0
2005-06-30,632.26,211.0,1161.0,1482.0,570.0
2005-07-01,551.26,184.0,1055.0,1845.0,580.0
2005-07-02,497.32,170.0,1110.0,2076.0,645.0
2005-07-03,432.79,146.0,1199.0,1927.0,610.0
2005-07-04,376.13,121.0,958.0,1672.0,548.0
2005-07-05,326.39,115.0,798.0,1449.0,536.0
2005-07-06,282.72,115.0,688.0,1249.0,508.0
2005-07-07,244.38,105.0,615.0,1090.0,486.0
2005-07-08,236.85,110.0,668.0,1062.0,491.0
2005-07-09,379.99,160.0,736.0,1005.0,484.0
2005-07-10,496.97,199.0,960.0,1104.0,526.0
2005-07-11,460.98,210.0,932.0,1054.0,514.0
2005-07-12,418.02,184.0,790.0,933.0,502.0
2005-07-13,367.82,155.0,727.0,865.0,488.0
2005-07-14,319.21,123.0,669.0,805.0,465.0
2005-07-15,282.35,113.0,601.0,721.0,439.0
2005-07-16,258.99,104.0,550.0,656.0,425.0
2005-07-17,237.72,94.9,511.0,605.0,401.0
2005-07-18,236.67,99.2,477.0,559.0,382.0
2005-07-19,236.08,90.8,447.0,520.0,390.0
2005-07-20,350.83,84.4,427.0,487.0,376.0
2005-07-21,309.89,66.4,420.0,461.0,367.0
2005-07-22,311.77,70.2,389.0,433.0,359.0
2005-07-23,299.66,75.4,367.0,409.0,365.0
2005-07-24,285.76,77.1,354.0,388.0,368.0
2005-07-25,247.05,75.1,350.0,373.0,360.0
2005-07-26,236.52,76.5,343.0,357.0,366.0
2005-07-27,291.64,69.4,335.0,346.0,367.0
2005-07-28,318.6642857142857,89.9,378.0,401.0,387.0
2005-07-29,341.5371428571429,260.0,758.0,756.0,485.0
2005-07-30,358.14142857142855,340.0,1044.0,1118.0,613.0
2005-07-31,373.61857142857144,352.0,1431.0,1270.0,658.0
2005-08-01,384.9385714285714,336.0,1226.0,1179.0,612.0
2005-08-02,397.9314285714285,303.0,1515.0,1246.0,680.0
2005-08-03,540.0,309.0,1437.0,1266.0,647.0
2005-08-04,470.0,217.0,1144.0,1302.0,590.0
2005-08-05,428.0,185.0,971.0,1163.0,532.0
2005-08-06,408.0,145.0,867.0,1041.0,499.0
2005-08-07,365.0,130.0,728.0,914.0,446.0
2005-08-08,338.0,119.0,627.0,791.0,429.0
2005-08-09,328.0,111.0,564.0,715.0,449.0
2005-08-10,355.0,119.0,615.0,718.0,413.0
2005-08-11,343.0,136.0,581.0,673.0,466.0
2005-08-12,365.0,155.0,739.0,876.0,515.0
2005-08-13,375.0,156.0,776.0,854.0,511.0
2005-08-14,336.0,128.0,644.0,736.0,473.0
2005-08-15,311.0,127.0,569.0,661.0,445.0
2005-08-16,295.0,108.0,524.0,609.0,448.0
2005-08-17,295.0,86.5,513.0,602.0,456.0
2005-08-18,283.0,81.1,490.0,599.0,441.0
2005-08-19,264.0,79.0,446.0,551.0,430.0
2005-08-20,251.0,81.0,411.0,508.0,424.0
2005-08-21,245.0,72.8,391.0,499.0,411.0
2005-08-22,249.0,72.0,384.0,505.0,410.0
2005-08-23,252.0,75.8,386.0,506.0,418.0
2005-08-24,250.0,87.9,387.0,489.0,405.0
2005-08-25,296.0,126.0,437.0,505.0,421.0
2005-08-26,465.0,220.0,705.0,717.0,440.0
2005-08-27,419.0,196.0,775.0,993.0,511.0
2005-08-28,369.0,174.0,716.0,948.0,479.0
2005-08-29,336.0,132.0,635.0,819.0,459.0
2005-08-30,309.0,106.0,566.0,725.0,439.0
2005-08-31,288.0,99.0,515.0,654.0,429.0
2005-09-01,273.0,93.9,476.0,597.0,415.0
2005-09-02,263.0,94.9,445.0,553.0,410.0
2005-09-03,258.0,85.1,422.0,516.0,409.0
2005-09-04,258.0,77.8,412.0,489.0,413.0
2005-09-05,269.0,88.8,404.0,473.0,397.0
2005-09-06,275.0,99.4,433.0,521.0,398.0
2005-09-07,349.0,189.0,638.0,612.0,423.0
2005-09-08,376.0,168.0,603.0,587.0,422.0
2005-09-09,342.0,134.0,528.0,536.0,406.0
2005-09-10,312.0,112.0,479.0,496.0,393.0
2005-09-11,287.0,96.2,440.0,464.0,363.0
2005-09-12,269.0,92.3,409.0,438.0,392.0
2005-09-13,258.0,95.1,387.0,414.0,382.0
2005-09-14,262.0,82.3,372.0,396.0,392.0
2005-09-15,309.0,87.7,371.0,383.0,392.0
2005-09-16,333.0,103.0,387.0,376.0,383.0
2005-09-17,357.0,114.0,413.0,379.0,392.0
2005-09-18,479.0,146.0,470.0,392.0,409.0
2005-09-19,695.0,216.0,662.0,414.0,430.0
2005-09-20,572.0,243.0,710.0,435.0,437.0
2005-09-21,689.0,359.0,775.0,438.0,457.0
2005-09-22,1047.0,510.0,1143.0,457.0,493.0
2005-09-23,743.0,395.0,1020.0,506.0,487.0
2005-09-24,604.0,314.0,893.0,505.0,465.0
2005-09-25,541.0,274.0,777.0,477.0,432.0
2005-09-26,598.0,291.0,734.0,463.0,447.0
2005-09-27,733.0,336.0,805.0,478.0,458.0
2005-09-28,828.0,374.0,934.0,529.0,468.0
2005-09-29,668.0,326.0,857.0,527.0,461.0
2005-09-30,565.0,286.0,761.0,501.0,439.0
2005-10-01,499.0,249.0,664.0,467.0,413.0
2005-10-02,464.0,214.0,597.0,440.0,399.0
2005-10-03,446.0,204.0,569.0,421.0,395.0
2005-10-04,472.0,213.0,592.0,419.0,398.0
2005-10-05,514.0,223.0,622.0,424.0,404.0
2005-10-06,541.0,247.0,669.0,437.0,418.0
2005-10-07,563.0,258.0,661.0,445.0,423.0
2005-10-08,770.0,396.0,748.0,449.0,432.0
2005-10-09,1098.0,476.0,966.0,497.0,468.0
2005-10-10,1631.0,971.0,1376.0,609.0,546.0
2005-10-11,1731.0,1081.0,2469.0,1021.0,677.0
2005-10-12,1329.0,657.0,2065.0,1085.0,645.0
2005-10-13,998.0,388.0,1677.0,943.0,578.0
2005-10-14,830.0,300.0,1324.0,806.0,554.0
2005-10-15,758.0,252.0,1099.0,720.0,550.0
2005-10-16,737.0,236.0,985.0,671.0,533.0
2005-10-17,701.0,228.0,884.0,632.0,521.0
2005-10-18,687.0,234.0,858.0,607.0,526.0
2005-10-19,1121.0,437.0,935.0,614.0,560.0
2005-10-20,1976.0,938.0,1915.0,795.0,686.0
2005-10-21,1357.0,607.0,1943.0,957.0,672.0
2005-10-22,1005.0,372.0,1516.0,874.0,613.0
2005-10-23,815.0,276.0,1190.0,766.0,546.0
2005-10-24,722.0,232.0,998.0,691.0,522.0
2005-10-25,659.0,205.0,873.0,635.0,477.0
2005-10-26,614.0,188.0,787.0,594.0,454.0
2005-10-27,557.0,168.0,698.0,551.0,440.0
2005-10-28,529.0,152.0,627.0,508.0,432.0
2005-10-29,525.0,148.0,599.0,479.0,425.0
2005-10-30,540.0,163.0,608.0,459.0,374.0
2005-10-31,651.0,208.0,677.0,460.0,375.0
2005-11-01,630.0,214.0,734.0,498.0,399.0
2005-11-02,907.0,484.0,1264.0,631.0,547.0
2005-11-03,1205.0,618.0,2043.0,1059.0,644.0
2005-11-04,790.0,351.0,1446.0,920.0,551.0
2005-11-05,656.0,259.0,1141.0,775.0,499.0
2005-11-06,595.0,214.0,966.0,681.0,472.0
2005-11-07,605.0,205.0,900.0,636.0,488.0
2005-11-08,655.0,226.0,920.0,648.0,518.0
2005-11-09,706.0,263.0,1056.0,727.0,551.0
2005-11-10,805.0,321.0,1156.0,780.0,582.0
2005-11-11,806.0,342.0,1234.0,783.0,576.0
2005-11-12,707.0,318.0,1243.0,784.0,571.0
2005-11-13,700.0,286.0,1219.0,831.0,562.0
2005-11-14,720.0,300.0,1230.0,872.0,561.0
2005-11-15,727.0,330.0,1328.0,931.0,573.0
2005-11-16,783.0,362.0,1381.0,1018.0,595.0
2005-11-17,665.0,323.0,1238.0,1041.0,563.0
2005-11-18,873.0,348.1666666666667,1629.0,1055.0,643.0
2005-11-19,858.0,354.2,2162.0,1298.0,676.0
2005-11-20,850.0,371.25,1887.0,1306.0,706.0
2005-11-21,1205.0,395.0,2824.0,2234.0,920.0
2005-11-22,1110.0,427.5,3231.0,2822.0,1033.0
2005-11-23,963.0,493.0,2578.0,2602.0,846.0
2005-11-24,843.0,357.7012820512821,2306.0,2453.0,823.0
2005-11-25,1283.0,343.624358974359,2858.0,2904.0,993.0
2005-11-26,1327.0,330.00897435897434,2415.0,2590.0,997.0
2005-11-27,1375.0,318.5474358974359,3122.0,2666.0,1082.0
2005-11-28,1351.0,307.16282051282053,2927.0,2564.0,1067.0
2005-11-29,973.0,294.8551282051282,2305.0,2145.0,952.0
2005-11-30,782.0,282.00897435897434,1798.0,1759.0,866.0
2005-12-01,682.0,273.00897435897434,1472.0,1497.0,822.0
2005-12-02,660.0,263.07307692307694,1316.0,1330.0,817.0
2005-12-03,651.0,254.59615384615384,1300.0,1293.0,801.0
2005-12-04,644.0,244.57692307692307,1411.0,1378.0,785.0
2005-12-05,557.0,230.80769230769232,1206.0,1299.0,745.0
2005-12-06,478.0,214.23076923076923,977.0,1117.0,727.0
2005-12-07,427.0,159.0,831.0,997.0,654.0
2005-12-08,403.0,141.0,769.0,971.0,570.0
2005-12-09,397.0,137.0,776.0,911.0,560.0
2005-12-10,390.0,152.0,743.0,849.0,527.0
2005-12-11,467.0,170.0,810.0,831.0,518.0
2005-12-12,521.0,195.0,898.0,845.0,507.0
2005-12-13,529.0,206.0,993.0,909.0,541.0
2005-12-14,563.0,219.0,1084.0,979.0,575.0
2005-12-15,576.0,244.0,1196.0,992.0,631.0
2005-12-16,550.0,241.0,1240.0,1012.0,617.0
2005-12-17,480.0,216.0,1079.0,940.0,587.0
2005-12-18,516.0,212.0,1002.0,876.0,563.0
2005-12-19,511.0,210.0,1016.0,835.0,555.0
2005-12-20,472.0,188.0,934.0,795.0,538.0
2005-12-21,460.0,172.0,918.0,767.0,559.0
2005-12-22,492.0,183.0,1042.0,776.0,563.0
2005-12-23,453.0,179.0,938.0,749.0,552.0
2005-12-24,439.0,176.0,917.0,713.0,543.0
2005-12-25,458.0,182.0,910.0,699.0,534.0
2005-12-26,482.0,190.0,949.0,692.0,536.0
2005-12-27,480.0,183.0,1009.0,691.0,555.0
2005-12-28,512.0,188.0,1020.0,691.0,547.0
2005-12-29,475.0,189.0,956.0,687.0,543.0
2005-12-30,455.0,182.0,924.0,668.0,534.0
2005-12-31,464.0,174.0,927.0,658.0,523.0
2006-01-01,429.0,160.0,873.0,677.0,521.0
2006-01-02,406.0,131.0,853.0,681.0,533.0
2006-01-03,380.0,131.0,763.0,627.0,564.0
2006-01-04,421.0,142.0,846.0,720.0,610.0
2006-01-05,488.0,240.0,1472.0,1538.0,807.0
2006-01-06,617.0,469.0,1885.0,1740.0,909.0
2006-01-07,825.0,755.0,2578.0,1635.0,1119.0
2006-01-08,980.0,749.0,2811.0,1841.0,1181.0
2006-01-09,1683.0,889.0,2960.0,2149.0,1233.0
2006-01-10,1281.0,570.0,2838.0,2070.0,1126.0
2006-01-11,978.0,451.0,2213.0,1669.0,1035.0
2006-01-12,1048.0,509.0,2426.0,1662.0,1045.0
2006-01-13,787.0,314.0,1869.0,1413.0,944.0
2006-01-14,653.0,217.0,1487.0,1187.0,900.0
2006-01-15,706.0,263.0,1536.0,1170.0,884.0
2006-01-16,619.0,198.0,1318.0,1087.0,797.0
2006-01-17,512.0,147.0,1061.0,940.0,754.0
2006-01-18,474.0,140.0,970.0,875.0,677.0
2006-01-19,575.0,263.0,1201.0,982.0,664.0
2006-01-20,536.0,236.0,1228.0,977.0,626.0
2006-01-21,434.0,155.0,1012.0,837.0,595.0
2006-01-22,408.0,131.0,916.0,756.0,537.0
2006-01-23,424.0,141.0,884.0,697.0,530.0
2006-01-24,422.0,114.0,805.0,647.0,521.0
2006-01-25,398.6666666666667,98.7,729.0,602.0,500.0
2006-01-26,395.0,91.1,666.0,561.0,483.0
2006-01-27,364.0,90.2,636.0,533.0,486.0
2006-01-28,397.0,105.0,657.0,524.0,444.0
2006-01-29,432.0,129.0,703.0,523.0,442.0
2006-01-30,357.0,100.0,644.0,518.0,416.0
2006-01-31,340.0,83.0,605.0,494.0,420.0
2006-02-01,324.0,99.57142857142856,595.0,485.0,410.0
2006-02-02,311.0,95.5942857142857,578.0,469.0,414.0
2006-02-03,291.0,92.63142857142859,548.0,452.0,407.0
2006-02-04,294.0,89.72571428571429,539.0,454.0,408.0
2006-02-05,345.0,84.63571428571429,567.0,454.0,396.0
2006-02-06,306.0,76.04714285714286,554.0,441.0,390.0
2006-02-07,336.0,71.53285714285714,590.0,437.0,406.0
2006-02-08,315.0,70.86,553.0,424.0,386.0
2006-02-09,269.0,70.36,492.0,393.0,362.0
2006-02-10,250.0,69.86,465.0,373.0,380.0
2006-02-11,251.0,69.37,489.0,372.0,384.0
2006-02-12,267.0,68.88,520.0,386.0,389.0
2006-02-13,260.0,68.4,498.0,384.0,381.0
2006-02-14,296.0,67.91,546.0,394.0,409.0
2006-02-15,369.0,67.58,616.0,408.0,419.0
2006-02-16,420.0,67.1,740.0,431.0,418.0
2006-02-17,307.0,66.63,592.0,420.0,386.0
2006-02-18,415.0,69.88,576.0,403.0,404.0
2006-02-19,357.0,66.75,626.0,415.0,392.0
2006-02-20,296.0,70.32,596.0,408.0,381.0
2006-02-21,291.0,89.25,617.0,399.0,439.0
2006-02-22,297.0,101.21,893.0,439.0,446.0
2006-02-23,293.0,91.14,655.0,421.0,389.0
2006-02-24,260.0,82.02,551.0,377.0,323.0
2006-02-25,252.0,73.75,509.0,350.0,320.0
2006-02-26,323.0,95.15,593.0,358.0,337.0
2006-02-27,404.0,115.61,809.0,425.0,344.0
2006-02-28,441.0,119.29,973.0,469.0,370.0
2006-03-01,349.0,107.8,766.0,446.0,327.0
2006-03-02,292.0,97.27,618.0,385.0,307.0
2006-03-03,274.0,87.74,543.0,344.0,299.0
2006-03-04,275.0,78.88,491.0,315.0,276.0
2006-03-05,454.0,129.62,778.0,313.0,284.0
2006-03-06,626.0,134.96,1119.0,387.0,276.0
2006-03-07,872.0,107.93714285714285,1704.0,486.0,434.0
2006-03-08,1298.0,144.8957142857143,2643.0,1061.0,589.0
2006-03-09,941.0,167.49571428571429,2004.0,992.0,516.0
2006-03-10,612.0,205.17142857142858,1341.0,648.0,443.0
2006-03-11,497.0,250.63714285714286,992.0,507.0,395.0
2006-03-12,562.0,306.36857142857144,877.0,428.0,356.0
2006-03-13,805.0,373.8514285714286,1377.0,456.0,429.0
2006-03-14,675.0,378.0,1325.0,501.0,394.0
2006-03-15,615.0,266.0,1081.0,409.0,375.0
2006-03-16,756.0,361.0,1092.0,403.0,419.0
2006-03-17,971.0,406.0,1489.0,542.0,454.0
2006-03-18,874.0,469.0,1512.0,628.0,472.0
2006-03-19,1089.0,602.0,1804.0,592.0,493.0
2006-03-20,774.0,320.0,1383.0,532.0,445.0
2006-03-21,597.0,191.0,1023.0,444.0,403.0
2006-03-22,510.0,140.0,814.0,389.0,374.0
2006-03-23,846.0,128.0,954.0,395.0,415.0
2006-03-24,913.0,194.75,1274.0,522.0,432.0
2006-03-25,687.0,158.25,991.0,456.0,410.0
2006-03-26,726.0,144.25,901.0,412.0,396.0
2006-03-27,778.0,133.3,916.0,389.0,383.0
2006-03-28,582.0,174.0,743.0,350.0,364.0
2006-03-29,495.0,135.0,637.0,316.0,348.0
2006-03-30,442.0,96.2,558.0,295.0,335.0
2006-03-31,395.0,67.3,498.0,276.0,328.0
2006-04-01,355.0,47.3,445.0,259.0,319.0
2006-04-02,329.0,37.8,403.0,246.0,312.0
2006-04-03,324.0,61.3,381.0,240.0,312.0
2006-04-04,576.0,227.0,506.0,243.0,317.0
2006-04-05,504.0,176.0,494.0,236.0,317.0
2006-04-06,511.0,154.0,510.0,227.0,385.0
2006-04-07,536.0,219.0,507.0,220.0,393.0
2006-04-08,450.0,120.0,581.0,226.0,388.0
2006-04-09,704.0,343.0,587.0,220.0,384.0
2006-04-10,1744.0,706.0,913.0,216.0,432.0
2006-04-11,1271.0,398.0,1445.0,289.0,458.0
2006-04-12,804.0,214.0,974.0,297.0,437.0
2006-04-13,634.0,132.0,760.0,270.0,425.0
2006-04-14,535.0,88.8,626.0,246.0,409.0
2006-04-15,463.0,61.9,532.0,229.0,377.0
2006-04-16,411.0,42.7,461.0,216.0,293.0
2006-04-17,374.0,21.4,404.0,205.0,343.0
2006-04-18,428.0,70.6,498.0,249.0,415.0
2006-04-19,706.0,346.0,1265.0,653.0,520.0
2006-04-20,627.0,384.0,1572.0,1131.0,559.0
2006-04-21,534.0,286.0,1163.0,864.0,521.0
2006-04-22,658.0,372.0,1465.0,1131.0,535.0
2006-04-23,823.0,439.0,1309.0,951.0,514.0
2006-04-24,922.0,487.0,2372.0,1023.0,712.0
2006-04-25,652.0,283.0,1782.0,1134.0,614.0
2006-04-26,946.0,440.0,1526.0,990.0,578.0
2006-04-27,809.0,337.0,1393.0,986.0,544.0
2006-04-28,1003.0,512.0,1551.0,1011.0,549.0
2006-04-29,787.0,320.0,1412.0,890.0,483.0
2006-04-30,634.0,215.0,1130.0,713.0,452.0
2006-05-01,547.0,157.0,913.0,591.0,423.0
2006-05-02,484.0,124.0,760.0,510.0,415.0
2006-05-03,435.0,96.4,652.0,448.0,411.0
2006-05-04,399.0,74.0,572.0,402.0,390.0
2006-05-05,364.0,60.9,509.0,369.0,361.0
2006-05-06,336.0,45.5,461.0,339.0,341.0
2006-05-07,312.0,30.6,413.0,314.0,325.0
2006-05-08,291.0,16.0,370.0,293.0,327.0
2006-05-09,282.0,15.1,338.0,276.0,325.0
2006-05-10,273.0,21.4,321.0,263.0,322.0
2006-05-11,250.0,13.4,299.0,252.0,318.0
2006-05-12,234.0,10.2,269.0,239.0,304.0
2006-05-13,225.0,8.73,260.0,231.0,294.0
2006-05-14,250.0,40.7,284.0,226.0,349.0
2006-05-15,772.0,234.0,652.0,405.0,517.0
2006-05-16,1017.0,442.0,1115.0,720.0,559.0
2006-05-17,906.0,405.0,1312.0,896.0,580.0
2006-05-18,675.0,258.0,1031.0,780.0,534.0
2006-05-19,565.0,186.0,814.0,618.0,498.0
2006-05-20,500.0,147.0,693.0,526.0,475.0
2006-05-21,447.0,118.0,601.0,466.0,458.0
2006-05-22,406.0,97.4,529.0,418.0,447.0
2006-05-23,391.0,93.4,496.0,458.0,460.0
2006-05-24,621.0,179.0,1159.0,1121.0,579.0
2006-05-25,727.0,266.0,1196.0,1400.0,576.0
2006-05-26,731.0,287.0,1240.0,1636.0,594.0
2006-05-27,624.0,240.0,1026.0,1361.0,553.0
2006-05-28,502.0,142.0,788.0,1068.0,518.0
2006-05-29,447.0,110.0,691.0,911.0,495.0
2006-05-30,416.0,103.0,617.0,779.0,478.0
2006-05-31,487.0,237.0,721.0,697.0,505.0
2006-06-01,748.0,317.0,1034.0,732.0,513.0
2006-06-02,567.0,193.0,772.0,668.0,488.0
2006-06-03,498.0,166.0,663.0,614.0,475.0
2006-06-04,483.0,161.0,658.0,602.0,466.0
2006-06-05,415.0,120.0,562.0,558.0,455.0
2006-06-06,374.0,89.8,520.0,692.0,456.0
2006-06-07,360.0,100.0,681.0,1298.0,520.0
2006-06-08,396.0,182.0,960.0,1403.0,564.0
2006-06-09,350.0,131.0,729.0,1113.0,529.0
2006-06-10,319.0,95.8,591.0,907.0,505.0
2006-06-11,301.0,88.5,525.0,902.0,493.0
2006-06-12,337.0,122.0,613.0,1329.0,542.0
2006-06-13,528.0,324.0,934.0,1406.0,599.0
2006-06-14,510.0,269.0,995.0,1338.0,586.0
2006-06-15,422.0,150.0,753.0,1139.0,549.0
2006-06-16,368.0,108.0,636.0,979.0,521.0
2006-06-17,337.0,92.1,585.0,981.0,529.0
2006-06-18,402.0,237.0,1023.0,1342.0,623.0
2006-06-19,679.0,480.0,1782.0,1705.0,732.0
