Date,Aysen,Cisnes,Palena,Puelo,Yelcho
2000-07-12,201.02489611052994,,373.48271358945055,771.0130930287897,
2000-07-13,198.72896956596645,,358.1827660475995,693.1192851926525,
2000-07-14,196.4100796923634,,352.35136396229785,636.4644015123661,
2000-07-15,184.77499353169281,,341.79396123739775,588.9151064078692,
2000-07-16,180.14516219745875,,339.48799734515256,549.4581562772736,
2000-07-17,259.1926974827804,,389.95523942036493,558.5713909816265,
2000-07-18,231.23882043713243,,361.7444885538666,527.204470815343,
2000-07-19,204.47254733747963,,348.7984012545242,494.82600941878843,
2000-07-20,207.88850911484548,,351.07483839559814,599.0475059263231,
2000-07-21,228.67988262801444,,361.54509207316556,585.878365400409,
2000-07-22,214.65588664290283,,348.57038177226383,534.2689575258785,
2000-07-23,222.73574774720214,,389.4642378237187,544.3847346539709,
2000-07-24,423.35409438135383,,876.0040938168722,706.2878331495648,
2000-07-25,379.2083363814961,,677.5540294194437,672.8902735803193,
2000-07-26,335.1036276046753,,562.5260052970456,608.1331344545707,
2000-07-27,359.4358473289153,,558.9303573761981,573.7348531873834,
2000-07-28,377.9859659074222,,570.5358677641331,534.279613193997,
2000-07-29,370.9550200068159,,550.4931090361137,497.86168963756876,
2000-07-30,693.0237715146853,,850.2114830229707,499.87973427002527,
2000-07-31,1340.7516716850141,,2186.328895389864,1089.8069530935586,
2000-08-01,838.9603607730401,,1675.5966265425955,1263.8474491722313,
2000-08-02,654.7302416140996,,1300.7669463802915,1096.8767212443709,
2000-08-03,544.6052729203257,,1035.9372759106018,962.2893885284058,
2000-08-04,488.9961980076321,,863.589479796946,866.1640631703334,
2000-08-05,825.0754464307893,,1202.3933876390176,870.2122964688931,
2000-08-06,876.2032727779507,,1395.9747820595771,918.7840857258284,
2000-08-07,709.36204334039,,1287.8938269271935,896.5174533642378,
2000-08-08,628.2353527866765,,1345.8962246145338,890.4426101548222,
2000-08-09,541.3833366310191,,1112.9658904238217,839.8491562836499,
2000-08-10,476.57026870439694,,902.33720119121,762.9431816512135,
2000-08-11,432.5607039090499,,759.5369159160495,707.2848441632395,
2000-08-12,407.14274603733566,,663.5981753605839,655.6786764748127,
2000-08-13,382.87302749991454,,607.350726878921,611.1656529433726,
2000-08-14,367.9563637095926,,594.3796112150997,580.8128553726774,
2000-08-15,350.71877800767766,,588.4039841147189,565.6361308050107,
2000-08-16,330.0094353626354,,564.9907766674716,585.8756115221108,
2000-08-17,322.02058452186355,,569.5069616596043,606.1080830958354,
2000-08-18,310.46091945812765,,714.7722241726059,587.8838150461154,
2000-08-19,301.204575936048,,1190.2768579447863,716.362421978722,
2000-08-20,274.5422264237471,,867.5756926585123,764.9226293867047,
2000-08-21,263.01042248602187,,754.365262950829,717.3500941757682,
2000-08-22,246.82216378361375,,677.3453989298047,659.6511842915935,
2000-08-23,241.10015232831958,,624.7810464098827,603.9951679790851,
2000-08-24,236.490167472289,,589.6878969832946,570.593249353646,
2000-08-25,234.19252705523638,,565.0773465173608,542.249319801319,
2000-08-26,230.71900752117088,,550.8989922741939,521.998229535666,
2000-08-27,222.58255195304142,,551.7405425434475,518.950310341215,
2000-08-28,226.10017135048727,,542.1634918470834,505.7902888384316,
2000-08-29,220.26595258340782,,514.0591576032724,497.6880311591864,
2000-08-30,209.7669951698293,,475.5351855885482,490.60393110485205,
2000-08-31,216.7441959784924,,460.2254113262503,464.3023483588241,
2000-09-01,219.0676414845016,,447.18513070292386,438.0003046695055,
2000-09-02,208.5683450719587,,415.6916860593864,413.7179988069065,
2000-09-03,202.7439602537744,,395.7715825101055,389.4325165556857,
2000-09-04,263.32202171407425,,402.3313727964768,374.24545092989234,
2000-09-05,285.4686098346045,,431.9810570826724,356.02488805696186,
2000-09-06,279.677287835783,,474.2065525218005,359.0448194257945,
2000-09-07,287.853511019733,,578.4936197449817,407.5772265206168,
2000-09-08,255.25466988727925,,488.3955718680688,388.33703581218714,
2000-09-09,230.78591458681672,,439.7635228488465,364.04566079370954,
2000-09-10,219.10654427789572,,409.5945454590118,347.852987230377,
2000-09-11,217.92440590981963,,389.768572644187,336.718750700369,
2000-09-12,214.3985069007321,,373.40256476344723,323.55945300945086,
2000-09-13,207.3995206855425,,358.2047138066287,312.421989033205,
2000-09-14,195.74375643518792,,352.19330374489414,299.25740454210364,
2000-09-15,189.9604774139863,,345.09069199644364,287.0998827566906,
2000-09-16,188.91781929167232,,340.26229966854015,285.05643677898956,
2000-09-17,187.86994271191364,,337.70565097738677,304.2450752684725,
2000-09-18,205.5131956224824,,442.4145361276884,361.83263484285726,
2000-09-19,243.02641540115587,,478.68288446002475,358.7777362259337,
2000-09-20,268.9330135844818,,452.2197581477877,357.73288238458304,
2000-09-21,266.7617172068004,,493.03693739792277,372.8597911927727,
2000-09-22,280.9689894818552,,680.5815102101399,543.5632312210425,
2000-09-23,314.9758580128164,,732.600339432524,672.8121980928026,
2000-09-24,296.3050198525749,,634.8169674759289,581.7992628814453,
2000-09-25,291.74939401248184,,1033.5372139258045,522.1053400688604,
2000-09-26,417.40146213036957,,1293.0087402043105,541.220345109167,
2000-09-27,1317.7017225425257,,1687.912261567032,591.6066463270406,
2000-09-28,813.7574632153325,,1457.7834862933116,612.7266440972554,
2000-09-29,717.9798820092025,,1358.4427269253554,623.740881444158,
2000-09-30,666.5959012299228,,1262.6158450819967,604.4938461453539,
2000-10-01,650.4354987230771,,1182.9281778076638,588.2847571687986,
2000-10-02,717.970186547363,,1196.457994401696,612.4345882240682,
2000-10-03,837.3635960564201,,1216.8563406487287,661.7814265086568,
2000-10-04,858.8375705637244,,1170.39459207638,669.7444542527754,
